lead_id,age,education,occupation,city,course_enquiry,lead_source,website_visits,course_page_views,pricing_page_views,brochure_downloaded,email_opens,email_clicks,whatsapp_responses,calls_answered,followup_count,webinar_attended,demo_attended,video_watches,days_since_last_activity,purchased_within_30_days,purchased_course
108390,32,Master,Student,Hyderabad,Data Science,Google,11,10,2.0,1,7,3,3,2,4,0,0,5,2.4,1,Data Science
108391,23,High School,Working Professional,Mumbai,Data Science,Google,13,7,2.0,0,8,2,1,1,3,0,1,2,9.9,1,Data Science
108392,21,Bachelor,Student,Other,Digital Marketing,Facebook,3,6,0.0,0,6,1,0,0,1,0,0,5,22.3,0,No Purchase
108393,24,Bachelor,Student,,Finance,Organic,8,5,2.0,0,6,1,2,1,4,0,0,6,4.1,0,No Purchase
108394,19,Master,Working Professional,Hyderabad,Data Science,Instagram,6,2,1.0,0,2,2,2,0,1,0,0,5,14.6,0,No Purchase
108395,27,Bachelor,Student,Bengaluru,Accounting,Instagram,14,5,5.0,1,6,3,4,2,3,0,0,7,15.4,1,Accounting
108396,23,Bachelor,Student,Hyderabad,Finance,LinkedIn,8,3,0.0,0,3,2,1,0,2,0,0,3,10.3,0,No Purchase
108397,22,Bachelor,Student,Delhi,Business Analytics,Referral,8,2,2.0,0,2,0,1,2,4,0,0,1,12.2,1,Business Analytics
108398,27,Bachelor,Working Professional,Chennai,Business Analytics,Referral,9,5,3.0,0,1,0,0,1,2,0,0,2,9.1,0,No Purchase
108399,19,Bachelor,Self Employed,Pune,Data Science,Instagram,4,1,1.0,0,0,1,0,0,1,0,0,2,23.7,0,No Purchase
108400,29,Bachelor,Student,Delhi,Business Analytics,LinkedIn,11,4,2.0,1,5,3,1,3,3,0,0,2,28.3,0,No Purchase
108401,23,Bachelor,Working Professional,Delhi,Accounting,Organic,5,3,3.0,0,4,2,3,1,3,0,0,3,8.1,0,No Purchase
108402,31,High School,Student,Bengaluru,Accounting,Google,9,3,1.0,0,3,1,4,2,4,0,0,2,4.6,0,No Purchase
108403,23,Bachelor,Working Professional,Hyderabad,Data Science,Google,6,4,2.0,0,2,1,1,1,4,0,0,6,13.1,1,Data Science
108404,28,Master,Student,Mumbai,Business Analytics,Referral,11,4,1.0,0,3,2,2,1,4,0,1,3,6.3,0,No Purchase
108405,26,Bachelor,Job Seeker,Mumbai,Accounting,Instagram,17,5,4.0,0,6,2,5,3,3,0,0,6,7.1,1,Digital Marketing
108406,29,Bachelor,Working Professional,Delhi,Business Analytics,Google,12,5,3.0,1,5,1,2,1,2,0,0,3,28.7,0,No Purchase
108407,26,Bachelor,Working Professional,Bengaluru,Digital Marketing,Organic,5,0,1.0,0,0,0,0,0,2,0,0,0,9.4,0,No Purchase
108408,18,Master,Student,Chennai,Finance,Organic,9,6,2.0,0,4,2,1,4,3,0,1,4,1.9,0,No Purchase
108409,30,High School,Job Seeker,Chennai,Business Analytics,Facebook,9,6,4.0,0,8,3,4,2,5,0,1,3,7.6,0,No Purchase
108410,25,Diploma,Student,Bengaluru,Finance,Instagram,1,0,0.0,0,0,0,0,0,0,0,0,0,6.8,0,No Purchase
108411,29,Master,Working Professional,Hyderabad,Business Analytics,Google,5,3,0.0,0,2,0,0,0,1,0,0,2,8.2,0,No Purchase
108412,28,Bachelor,Job Seeker,Chennai,Data Science,Organic,10,7,4.0,0,6,2,3,1,3,1,1,2,1.2,0,No Purchase
108413,21,Bachelor,Working Professional,Bengaluru,Finance,Google,11,4,4.0,1,5,1,2,1,5,0,0,3,28.0,0,No Purchase
108414,20,Bachelor,Job Seeker,Other,Business Analytics,Organic,12,5,1.0,1,5,2,1,1,4,0,0,2,24.0,0,No Purchase
108415,28,Bachelor,Working Professional,Chennai,Data Science,LinkedIn,11,5,2.0,0,4,1,1,1,3,0,1,3,23.8,1,Data Science
108416,23,Master,Job Seeker,Pune,Business Analytics,Instagram,12,7,5.0,0,6,2,2,1,6,0,0,5,14.4,1,Business Analytics
108417,30,Bachelor,Student,Hyderabad,Data Science,Organic,7,4,1.0,0,2,1,0,1,1,0,0,1,18.7,0,No Purchase
108418,24,Master,Student,Hyderabad,Digital Marketing,Google,5,2,0.0,0,1,0,0,0,1,0,0,2,5.8,0,No Purchase
108419,30,Master,Working Professional,Bengaluru,Accounting,Instagram,6,8,1.0,0,3,0,1,0,2,0,0,3,3.9,0,No Purchase
108420,27,Bachelor,Working Professional,Delhi,Data Science,Facebook,9,4,2.0,0,6,1,3,1,2,0,0,6,9.2,0,No Purchase
108421,26,Bachelor,Working Professional,Lucknow,Business Analytics,Organic,7,4,3.0,0,5,2,1,1,6,0,0,4,3.9,0,No Purchase
108422,23,Bachelor,Working Professional,Jaipur,Data Science,Instagram,11,4,3.0,1,4,1,3,3,3,1,0,5,7.6,1,Data Science
108423,26,Bachelor,Working Professional,Other,Business Analytics,Organic,13,7,5.0,1,7,2,4,3,3,0,1,5,4.4,1,Business Analytics
108424,31,Bachelor,Student,Bengaluru,Business Analytics,Organic,7,2,3.0,0,2,1,1,1,3,0,0,2,1.0,0,No Purchase
108425,25,High School,Student,Other,Digital Marketing,Google,4,1,0.0,0,4,1,0,1,1,0,0,1,27.3,0,No Purchase
108426,28,Master,Self Employed,Kolkata,Business Analytics,Organic,9,2,2.0,0,2,1,0,1,1,0,0,4,7.5,0,No Purchase
108427,25,Bachelor,Student,Hyderabad,Accounting,Organic,8,3,2.0,0,4,2,2,1,6,0,0,4,8.6,1,Accounting
108428,26,Master,Student,Other,Business Analytics,LinkedIn,11,5,2.0,1,5,2,3,3,7,0,1,8,3.8,1,Business Analytics
108429,34,Bachelor,Working Professional,Other,Digital Marketing,Organic,10,8,3.0,1,3,1,2,2,2,1,0,4,16.4,0,No Purchase
108430,31,Bachelor,Student,Pune,Digital Marketing,Organic,4,1,0.0,0,2,0,1,2,3,0,0,0,2.8,0,No Purchase
108431,25,Bachelor,Working Professional,Lucknow,Business Analytics,Google,8,2,0.0,1,5,0,3,1,1,0,1,1,14.2,0,No Purchase
108432,26,Bachelor,Working Professional,Lucknow,Accounting,Facebook,7,7,0.0,0,3,2,1,0,1,0,1,5,0.8,1,Accounting
108433,21,High School,Working Professional,Pune,Accounting,Instagram,7,4,2.0,1,4,2,2,1,5,0,0,3,50.3,0,No Purchase
108434,24,Bachelor,Self Employed,Hyderabad,Business Analytics,Organic,11,4,2.0,0,3,0,1,3,4,0,0,2,29.6,0,No Purchase
108435,27,Bachelor,Job Seeker,Mumbai,Digital Marketing,Organic,6,5,0.0,0,1,2,1,0,2,0,1,1,6.0,0,No Purchase
108436,29,Master,Working Professional,Other,Data Science,Facebook,6,3,0.0,0,3,1,1,1,3,0,0,2,4.1,1,Data Science
108437,29,High School,Self Employed,Delhi,Finance,Instagram,9,5,3.0,0,5,1,2,1,3,0,0,5,33.2,0,No Purchase
108438,19,Diploma,Student,Mumbai,Accounting,Google,6,6,1.0,0,4,1,1,3,3,0,1,2,17.9,1,Accounting
108439,30,Bachelor,Student,Bengaluru,Data Science,Instagram,3,3,1.0,1,3,2,0,0,6,0,0,1,7.7,1,Data Science
108440,25,Diploma,Working Professional,Bengaluru,Accounting,Referral,7,6,1.0,0,4,4,4,1,5,0,1,2,8.1,0,No Purchase
108441,20,High School,Working Professional,Bengaluru,Data Science,Instagram,11,8,5.0,1,7,3,4,2,5,1,0,7,0.1,1,Data Science
108442,32,Bachelor,Student,Delhi,Data Science,Google,9,3,2.0,1,3,2,2,2,2,1,0,2,4.5,0,No Purchase
108443,32,Bachelor,Student,Jaipur,Business Analytics,Google,7,4,1.0,1,2,2,4,2,4,0,0,2,10.0,1,Business Analytics
108444,26,Bachelor,Student,Hyderabad,Finance,LinkedIn,7,2,0.0,0,4,0,1,1,2,0,0,1,4.0,0,No Purchase
108445,29,Bachelor,Student,Other,Business Analytics,Instagram,10,3,3.0,0,4,1,3,1,3,1,0,5,2.1,0,No Purchase
108446,29,Master,Student,Jaipur,Accounting,LinkedIn,6,1,1.0,0,3,0,0,0,1,0,0,3,6.1,1,Accounting
108447,32,Bachelor,Self Employed,Hyderabad,Business Analytics,Google,8,5,4.0,1,5,3,3,1,4,1,0,6,0.2,1,Business Analytics
108448,29,Bachelor,Job Seeker,Bengaluru,Digital Marketing,Facebook,10,5,3.0,1,7,2,4,3,5,0,1,5,28.0,0,No Purchase
108449,18,Diploma,Working Professional,Bengaluru,Finance,Facebook,7,3,1.0,0,2,0,0,2,2,0,0,1,21.3,0,No Purchase
108450,35,Bachelor,Working Professional,Other,Data Science,Instagram,6,2,1.0,0,3,1,1,0,2,0,0,5,3.8,0,No Purchase
108451,30,Bachelor,Student,Pune,Business Analytics,Google,10,3,3.0,1,5,2,1,2,2,0,0,2,4.9,1,Business Analytics
108452,22,Diploma,Working Professional,Lucknow,Digital Marketing,Organic,4,1,0.0,0,1,0,0,1,1,0,0,0,27.7,0,No Purchase
108453,20,Bachelor,Working Professional,Other,Data Science,LinkedIn,8,2,3.0,0,4,1,2,1,2,0,0,2,2.3,0,No Purchase
108454,28,Bachelor,Job Seeker,Mumbai,Business Analytics,Organic,7,3,1.0,1,2,0,0,0,5,0,0,2,14.5,0,No Purchase
108455,24,Bachelor,Student,Other,Accounting,Google,10,2,1.0,0,2,2,3,1,3,0,0,3,22.6,0,No Purchase
108456,27,Bachelor,,Lucknow,Data Science,Instagram,4,3,0.0,0,2,0,0,0,1,0,0,2,7.7,0,No Purchase
108457,29,Bachelor,Job Seeker,Hyderabad,Finance,Instagram,12,5,2.0,0,8,2,1,2,4,0,1,2,19.8,0,No Purchase
108458,22,Bachelor,Student,Other,Business Analytics,LinkedIn,17,7,4.0,0,10,5,6,3,5,0,1,5,3.4,1,Business Analytics
108459,19,Master,Self Employed,Pune,Finance,Organic,8,1,4.0,0,2,0,2,1,1,0,0,4,14.4,0,No Purchase
108460,27,High School,Student,Bengaluru,Digital Marketing,Facebook,3,4,0.0,0,1,0,0,0,1,0,0,0,10.3,0,No Purchase
108461,22,High School,Self Employed,Mumbai,Finance,Facebook,8,5,4.0,0,4,1,3,1,4,0,0,7,0.2,1,Finance
108462,26,High School,Working Professional,Kolkata,Data Science,Organic,5,5,0.0,0,2,0,1,2,4,0,0,3,9.2,0,No Purchase
108463,18,Master,Student,Lucknow,Data Science,Google,6,3,2.0,0,5,3,2,2,3,0,0,5,1.4,0,No Purchase
108464,24,High School,Student,Mumbai,Business Analytics,Instagram,6,4,0.0,0,1,1,1,0,3,0,1,2,29.4,0,No Purchase
108465,29,Diploma,Working Professional,Bengaluru,Data Science,Google,7,1,0.0,0,0,0,0,0,2,0,0,3,5.0,0,No Purchase
108466,28,Bachelor,Job Seeker,Delhi,Business Analytics,LinkedIn,8,6,1.0,0,3,4,2,1,2,0,0,4,9.1,0,No Purchase
108467,21,Bachelor,,Pune,Finance,Facebook,5,6,0.0,0,6,1,0,1,2,0,0,1,18.3,0,No Purchase
108468,19,Bachelor,Student,Pune,Business Analytics,Google,5,0,1.0,0,2,0,1,0,2,0,0,0,17.7,0,No Purchase
108469,25,Master,Job Seeker,Lucknow,Data Science,LinkedIn,11,7,3.0,0,5,1,4,1,2,0,0,5,4.3,1,Data Science
108470,28,High School,Working Professional,Delhi,Accounting,Organic,17,7,5.0,0,9,3,4,4,4,1,1,7,0.9,1,Accounting
108471,27,Bachelor,Student,Delhi,Data Science,Facebook,12,4,,1,7,5,4,1,3,0,0,4,15.2,1,Data Science
108472,22,Bachelor,Student,Delhi,Data Science,LinkedIn,9,4,1.0,0,3,1,5,1,2,0,0,1,8.1,0,No Purchase
108473,26,Bachelor,Job Seeker,Other,Business Analytics,Google,19,8,4.0,1,10,4,4,3,8,1,1,7,20.8,1,Business Analytics
108474,33,Master,Working Professional,Hyderabad,Data Science,Organic,4,5,0.0,0,1,0,2,0,1,0,0,2,11.0,0,No Purchase
108475,26,Bachelor,Student,Bengaluru,Business Analytics,Organic,11,5,1.0,0,5,2,2,1,4,1,0,2,4.4,1,Business Analytics
108476,18,Diploma,Working Professional,Delhi,Accounting,Referral,14,7,3.0,0,7,4,3,2,5,1,0,5,21.9,1,Accounting
108477,26,High School,Job Seeker,Delhi,Digital Marketing,Instagram,4,1,1.0,0,0,1,2,0,1,0,0,0,4.1,0,No Purchase
108478,35,High School,Student,Kolkata,Finance,Instagram,9,5,4.0,1,4,1,3,3,3,0,0,3,6.6,0,No Purchase
108479,19,Master,Student,Hyderabad,Business Analytics,Organic,5,3,3.0,0,2,2,0,2,4,0,0,2,10.9,0,No Purchase
108480,25,Diploma,Student,Kolkata,Business Analytics,Instagram,9,3,,0,4,0,4,0,2,0,0,3,10.7,0,No Purchase
108481,24,Master,Student,Bengaluru,Business Analytics,Google,9,4,3.0,0,5,1,4,1,2,0,1,3,12.3,1,Business Analytics
108482,25,High School,Student,Hyderabad,Data Science,Organic,3,0,0.0,0,1,0,0,0,1,0,0,0,13.4,0,No Purchase
108483,26,Master,Job Seeker,Chennai,Data Science,Organic,4,2,0.0,0,1,1,0,1,0,0,0,2,11.8,0,No Purchase
108484,31,Bachelor,Student,Mumbai,Business Analytics,Instagram,8,4,2.0,0,3,1,2,1,3,1,1,5,4.8,1,Business Analytics
108485,25,High School,Job Seeker,Bengaluru,Digital Marketing,Google,7,1,0.0,0,1,0,0,0,0,0,0,2,17.6,0,No Purchase
108486,31,High School,Self Employed,Mumbai,Finance,Instagram,8,1,1.0,0,3,1,1,2,2,0,0,2,8.6,0,No Purchase
108487,24,Bachelor,Student,Kolkata,Finance,Referral,3,1,0.0,0,0,0,0,0,0,0,0,1,19.6,0,No Purchase
108488,23,High School,Student,Pune,Finance,Organic,2,2,1.0,0,1,0,0,0,3,0,0,0,16.9,0,No Purchase
108489,22,Diploma,Student,Hyderabad,Accounting,Facebook,10,5,3.0,1,7,3,4,2,6,0,0,5,29.7,0,No Purchase
108490,18,Bachelor,Working Professional,Pune,Accounting,Organic,9,2,2.0,0,4,1,2,2,5,0,0,4,43.3,0,No Purchase
108491,26,Master,Working Professional,Mumbai,Finance,Instagram,7,4,2.0,0,4,1,3,0,1,0,0,3,17.7,0,No Purchase
108492,35,Bachelor,Working Professional,Lucknow,Finance,LinkedIn,8,6,2.0,0,4,0,1,1,2,0,0,2,8.8,0,No Purchase
108493,27,Master,Job Seeker,Kolkata,Finance,Organic,10,5,2.0,0,3,1,1,1,4,0,0,2,1.8,1,Finance
108494,28,Bachelor,Job Seeker,Mumbai,Data Science,Organic,6,3,1.0,0,2,3,1,0,1,0,0,2,8.8,0,No Purchase
108495,23,Bachelor,Working Professional,Jaipur,Data Science,Referral,6,6,1.0,0,3,0,0,1,3,0,0,5,6.2,0,No Purchase
108496,24,Bachelor,Job Seeker,Bengaluru,Digital Marketing,LinkedIn,11,8,4.0,0,7,2,3,2,4,0,1,6,3.9,1,Digital Marketing
108497,30,Bachelor,Self Employed,Hyderabad,Business Analytics,Google,8,2,1.0,0,3,0,2,0,3,0,0,6,11.8,0,No Purchase
108498,35,Bachelor,Working Professional,Pune,Data Science,Facebook,14,6,2.0,0,4,2,2,1,5,0,0,4,4.6,1,Data Science
108499,32,Bachelor,Student,Lucknow,Business Analytics,Instagram,5,1,1.0,0,3,3,0,0,2,0,0,5,5.6,0,No Purchase
108500,29,Master,Job Seeker,Mumbai,Accounting,Instagram,13,3,3.0,0,4,1,2,4,5,0,0,3,2.3,1,Accounting
108501,25,Bachelor,Job Seeker,Bengaluru,Business Analytics,Organic,8,3,4.0,0,2,2,2,1,4,0,1,4,2.2,0,No Purchase
108502,26,Bachelor,Working Professional,Other,Finance,Referral,13,4,2.0,0,3,1,2,1,4,0,0,3,14.4,0,No Purchase
108503,21,Bachelor,Working Professional,Other,Digital Marketing,Google,7,2,1.0,0,5,2,3,1,4,0,0,5,2.8,0,No Purchase
108504,18,Diploma,Student,Lucknow,Accounting,LinkedIn,9,8,3.0,0,3,3,2,1,4,0,0,6,13.5,0,No Purchase
108505,19,Bachelor,Working Professional,Mumbai,Business Analytics,Google,12,7,2.0,0,6,3,4,4,3,0,1,5,7.1,1,Business Analytics
108506,25,Master,Job Seeker,Pune,Data Science,Organic,5,4,0.0,0,1,0,1,0,1,0,0,0,17.5,0,No Purchase
108507,24,Bachelor,Job Seeker,Hyderabad,Data Science,Organic,14,10,2.0,0,7,2,3,2,4,0,0,6,0.1,1,Data Science
108508,18,Bachelor,Student,Delhi,Business Analytics,Organic,5,2,1.0,0,4,1,0,0,5,1,0,1,18.2,1,Business Analytics
108509,25,Bachelor,Student,Delhi,Data Science,Referral,3,0,0.0,0,1,0,0,0,1,0,0,1,24.2,0,No Purchase
108510,23,Master,Student,Jaipur,Business Analytics,Instagram,10,4,5.0,1,3,1,2,3,3,0,0,5,12.6,0,No Purchase
108511,19,Bachelor,Student,Delhi,Data Science,Google,10,4,2.0,0,7,1,2,2,2,0,0,4,12.8,0,No Purchase
108512,23,High School,Job Seeker,Bengaluru,Data Science,Referral,9,5,2.0,0,4,1,1,1,4,0,0,2,44.4,0,No Purchase
108513,23,Bachelor,Student,Mumbai,Finance,Google,6,1,0.0,0,3,0,0,0,3,0,0,3,14.2,0,No Purchase
108514,22,Bachelor,Job Seeker,Pune,Digital Marketing,Referral,7,2,,0,4,0,0,1,2,1,0,2,13.7,0,No Purchase
108515,30,High School,Working Professional,Kolkata,Accounting,Google,6,2,1.0,0,1,0,0,0,3,0,0,2,13.7,0,No Purchase
108516,18,Bachelor,Working Professional,Bengaluru,Business Analytics,Organic,6,2,2.0,0,4,1,1,1,4,1,1,3,10.1,0,No Purchase
108517,18,Bachelor,Working Professional,Lucknow,Accounting,Facebook,7,5,2.0,0,5,1,1,0,3,0,1,3,16.9,0,No Purchase
108518,25,High School,Job Seeker,Mumbai,Accounting,Organic,4,0,0.0,0,1,0,1,0,1,0,0,3,5.1,0,No Purchase
108519,25,Master,Student,Bengaluru,Accounting,Referral,8,4,2.0,0,8,4,0,1,1,0,1,2,18.6,0,No Purchase
108520,27,Master,Student,Bengaluru,Finance,Facebook,9,4,1.0,0,3,1,3,0,1,0,0,1,5.6,0,No Purchase
108521,22,Bachelor,Working Professional,Hyderabad,Accounting,Organic,5,2,3.0,1,2,1,2,0,1,0,0,0,4.3,0,No Purchase
108522,20,Diploma,Student,Other,Business Analytics,Instagram,9,4,4.0,1,4,3,2,2,2,0,1,4,0.2,1,Business Analytics
108523,25,Master,Student,Kolkata,Business Analytics,LinkedIn,2,3,0.0,0,1,0,0,0,1,0,0,1,20.5,0,No Purchase
108524,23,Bachelor,Self Employed,Mumbai,Data Science,Google,9,5,1.0,0,5,1,5,1,4,0,0,7,13.7,0,No Purchase
108525,33,Master,Working Professional,Other,Finance,Instagram,5,3,0.0,0,4,3,1,0,4,0,0,2,15.8,0,No Purchase
108526,23,High School,Student,Chennai,Accounting,Google,9,4,1.0,0,4,3,3,1,2,0,0,3,16.2,0,No Purchase
108527,25,High School,Working Professional,Hyderabad,Digital Marketing,Referral,3,3,3.0,0,3,1,1,0,1,0,0,2,3.2,0,No Purchase
108528,37,Bachelor,Student,Other,Finance,Instagram,8,8,3.0,0,2,0,1,0,2,0,1,1,8.9,0,No Purchase
108529,24,Master,Student,Kolkata,Business Analytics,Google,4,4,0.0,0,4,2,2,0,2,0,0,1,2.3,0,No Purchase
108530,28,High School,Student,Kolkata,Finance,Organic,10,3,2.0,0,5,2,4,2,2,0,0,4,6.1,0,No Purchase
108531,28,Bachelor,Student,Mumbai,Finance,LinkedIn,2,2,0.0,0,2,0,0,0,0,0,0,1,24.0,0,No Purchase
108532,29,Bachelor,Student,Mumbai,Digital Marketing,Google,9,2,1.0,0,6,3,1,2,5,0,0,1,29.2,0,No Purchase
108533,26,Master,Working Professional,Jaipur,Accounting,Instagram,2,0,0.0,0,3,0,0,1,1,0,0,2,18.9,0,No Purchase
108534,26,Bachelor,Student,Chennai,Business Analytics,Instagram,3,3,2.0,1,1,0,1,1,3,0,0,1,5.7,0,No Purchase
108535,26,Master,Student,Lucknow,Data Science,Organic,10,5,0.0,0,2,1,2,0,1,1,0,4,3.8,0,No Purchase
108536,22,Bachelor,Student,Kolkata,Data Science,Instagram,10,4,3.0,0,4,2,2,1,4,1,0,5,9.3,1,Data Science
108537,27,Master,Student,Jaipur,Business Analytics,Organic,5,0,1.0,0,3,0,0,0,1,0,0,1,18.9,0,No Purchase
108538,35,Bachelor,Working Professional,Bengaluru,Finance,Facebook,0,1,0.0,0,0,0,0,0,1,0,0,1,5.1,0,No Purchase
108539,31,High School,Student,Bengaluru,Data Science,Google,8,5,3.0,0,7,2,3,1,3,0,1,3,2.3,1,Data Science
108540,27,Bachelor,Working Professional,Mumbai,Digital Marketing,Google,7,4,1.0,0,4,1,1,0,1,0,0,3,13.5,0,No Purchase
108541,29,Bachelor,Working Professional,Delhi,Business Analytics,Instagram,1,2,0.0,0,1,2,0,0,1,0,0,0,11.6,0,No Purchase
108542,21,Bachelor,Student,Hyderabad,Business Analytics,Referral,5,3,1.0,0,2,0,1,1,3,0,0,3,6.1,1,Business Analytics
108543,24,Diploma,Working Professional,Hyderabad,Business Analytics,Organic,8,3,0.0,1,5,0,0,0,2,0,0,3,12.2,0,No Purchase
108544,30,Bachelor,Working Professional,Delhi,Data Science,Organic,5,4,3.0,0,2,1,1,0,4,0,0,2,19.1,0,No Purchase
108545,32,Bachelor,Working Professional,Pune,Business Analytics,Google,9,4,2.0,1,3,1,2,1,2,1,0,4,3.6,1,Business Analytics
108546,21,Bachelor,Student,Bengaluru,Data Science,Instagram,3,0,0.0,0,1,1,0,0,1,0,0,0,4.3,0,No Purchase
108547,23,Master,Student,Hyderabad,Finance,Referral,8,5,1.0,0,2,2,2,2,2,0,0,2,2.6,1,Finance
108548,36,Bachelor,Working Professional,Hyderabad,Data Science,Referral,5,2,2.0,1,3,1,2,0,4,1,0,2,5.7,0,No Purchase
108549,25,High School,Self Employed,Bengaluru,Finance,Referral,9,4,2.0,0,4,2,1,0,3,0,0,2,8.4,0,No Purchase
108550,34,High School,Student,Chennai,Data Science,Facebook,11,6,3.0,0,6,1,2,1,3,0,0,7,12.8,0,No Purchase
108551,26,Bachelor,Working Professional,Hyderabad,Business Analytics,Google,12,6,2.0,0,5,2,2,3,3,0,1,6,0.3,1,Business Analytics
108552,26,High School,Student,Hyderabad,Business Analytics,Referral,12,9,5.0,1,7,5,3,2,6,1,0,8,20.6,1,Business Analytics
108553,23,Bachelor,Self Employed,Bengaluru,Data Science,Instagram,5,3,0.0,0,2,0,0,0,0,0,0,0,7.1,0,No Purchase
108554,30,Bachelor,Student,Delhi,Data Science,Instagram,6,4,3.0,1,5,1,1,1,5,0,0,4,9.8,0,No Purchase
108555,32,Bachelor,Working Professional,Lucknow,Data Science,Referral,13,4,2.0,0,7,1,2,1,3,1,1,6,40.3,0,No Purchase
108556,20,Master,Working Professional,Other,Accounting,Facebook,4,3,2.0,0,4,0,3,1,1,0,0,3,5.1,0,No Purchase
108557,23,Master,Working Professional,Mumbai,Business Analytics,Facebook,8,3,2.0,1,4,2,1,1,3,0,0,2,4.2,0,No Purchase
108558,30,Bachelor,Working Professional,Bengaluru,Digital Marketing,Facebook,13,9,3.0,1,5,3,3,1,5,0,0,4,17.5,1,Digital Marketing
108559,24,High School,Working Professional,Lucknow,Finance,Organic,12,4,2.0,0,4,1,2,0,2,0,0,4,22.5,1,Finance
108560,23,Diploma,Working Professional,Kolkata,Business Analytics,Facebook,17,7,2.0,0,8,5,2,1,4,1,0,3,3.3,1,Business Analytics
108561,30,Bachelor,Working Professional,Bengaluru,Accounting,Referral,8,4,1.0,0,4,3,2,1,2,0,1,2,3.5,0,No Purchase
108562,31,Bachelor,Student,Chennai,Digital Marketing,Google,7,5,1.0,0,7,6,2,1,2,1,1,4,0.7,1,Digital Marketing
108563,23,Bachelor,Job Seeker,Other,Accounting,Referral,10,5,6.0,0,7,1,3,2,3,0,0,8,0.1,1,Accounting
108564,26,Bachelor,Student,Mumbai,Digital Marketing,Google,5,2,0.0,0,3,1,0,1,1,0,0,3,8.0,0,No Purchase
108565,19,Bachelor,Student,Chennai,Finance,Organic,8,3,2.0,0,7,2,2,2,3,0,0,5,0.1,1,Finance
108566,21,High School,Student,Lucknow,Data Science,Google,6,3,1.0,1,2,2,1,1,4,0,0,3,11.1,0,No Purchase
108567,26,Diploma,Working Professional,Delhi,Accounting,Organic,14,5,3.0,0,5,3,2,1,4,0,0,4,13.6,0,No Purchase
108568,25,Bachelor,Student,Other,Finance,Referral,14,5,0.0,1,3,0,0,1,3,1,0,3,3.0,1,Digital Marketing
108569,20,Bachelor,Working Professional,Other,Accounting,Organic,9,3,1.0,0,3,1,2,2,3,0,0,2,18.3,0,No Purchase
108570,21,Bachelor,Working Professional,Kolkata,Digital Marketing,Instagram,5,1,0.0,0,1,0,0,2,3,0,0,1,13.4,0,No Purchase
108571,20,Bachelor,Student,Hyderabad,Finance,Referral,9,5,2.0,0,5,1,2,1,2,0,1,1,11.9,0,No Purchase
108572,27,Bachelor,Student,Pune,Data Science,Organic,11,6,4.0,0,4,2,4,3,4,0,0,3,1.7,1,Data Science
108573,18,Bachelor,Job Seeker,Chennai,Digital Marketing,Google,6,5,1.0,1,6,1,2,2,2,1,0,3,7.1,0,No Purchase
108574,20,High School,Job Seeker,Mumbai,Data Science,Google,15,11,4.0,0,8,3,5,2,5,0,1,7,12.9,1,Data Science
108575,18,Diploma,Job Seeker,Bengaluru,Data Science,Organic,7,2,0.0,0,1,1,1,2,2,0,0,1,5.4,1,Data Science
108576,27,High School,Student,Delhi,Finance,Organic,4,1,0.0,0,0,0,0,1,2,0,0,3,24.8,0,No Purchase
108577,18,High School,Self Employed,Bengaluru,Data Science,Google,10,5,1.0,0,4,0,2,0,3,0,0,5,10.6,1,Data Science
108578,25,Bachelor,Job Seeker,Kolkata,Finance,Instagram,7,5,2.0,0,3,1,3,1,3,0,1,5,16.1,0,No Purchase
108579,33,Bachelor,Working Professional,Jaipur,Digital Marketing,Facebook,1,2,1.0,0,1,0,0,0,2,0,0,1,4.6,0,No Purchase
108580,33,High School,Working Professional,Bengaluru,Digital Marketing,Google,11,7,4.0,0,5,3,4,3,4,1,0,3,9.8,1,Digital Marketing
108581,18,High School,Student,Pune,Finance,Instagram,7,3,2.0,0,2,1,0,1,2,0,0,5,2.6,0,No Purchase
108582,26,High School,Working Professional,Pune,Data Science,Google,14,10,4.0,0,10,2,3,3,4,1,0,6,2.4,1,Data Science
108583,20,Diploma,Job Seeker,Hyderabad,Business Analytics,LinkedIn,16,7,2.0,0,9,5,3,2,6,1,0,6,0.1,1,Business Analytics
108584,19,Diploma,Working Professional,Chennai,Business Analytics,LinkedIn,7,6,2.0,1,4,1,4,1,4,0,0,5,17.4,1,Business Analytics
108585,24,High School,Student,Mumbai,Data Science,Referral,7,3,3.0,0,3,2,2,0,1,1,0,5,12.3,0,No Purchase
108586,31,Diploma,Student,Delhi,Accounting,Facebook,6,0,0.0,0,2,0,0,0,2,0,0,3,32.8,0,No Purchase
108587,28,Master,Working Professional,Bengaluru,Business Analytics,LinkedIn,5,3,0.0,0,3,0,3,0,1,0,0,1,9.3,0,No Purchase
108588,21,Bachelor,Working Professional,Other,Business Analytics,Organic,6,1,1.0,0,3,0,1,2,1,0,0,1,5.6,0,No Purchase
108589,29,Diploma,Working Professional,Other,Finance,Google,6,0,1.0,0,0,0,0,0,1,0,1,1,29.5,0,No Purchase
108590,18,Bachelor,Self Employed,Chennai,Accounting,Google,14,3,3.0,0,6,1,2,1,6,0,1,2,73.7,0,No Purchase
108591,21,Diploma,Student,Pune,Accounting,Organic,7,5,2.0,0,5,2,4,2,4,0,0,4,20.7,0,No Purchase
108592,21,Bachelor,Student,Chennai,Digital Marketing,LinkedIn,3,1,0.0,0,0,0,1,2,1,0,0,0,26.1,0,No Purchase
